,A,B,C,D,E,F
2778,out,mainHall,diningHall,other,other,other
2779,out,other,recreationArea,other,recreationArea,other
2780,out,out,out,other,recreationArea,hallC
2781,out,mainHall,other,hallA,hallA,hallB
2782,out,mainHall,out,out,out,out
2783,out,mainHall,out,out,out,out
2784,out,mainHall,out,out,out,out
2785,out,mainHall,out,out,out,out
2786,out,out,out,hallB,exhibition,recreationArea
2787,out,mainHall,out,out,out,out
2788,out,out,out,hallA,recreationArea,other
2789,out,other,out,out,out,out
2790,out,out,out,out,hallA,out
2791,out,out,out,other,recreationArea,other
2792,out,mainHall,out,out,out,out
2793,out,mainHall,other,hallB,other,recreationArea
2794,out,mainHall,diningHall,hallC,recreationArea,recreationArea
2795,out,mainHall,other,exhibition,other,other
2796,out,mainHall,other,out,out,out
2797,out,mainHall,other,other,other,other
2798,out,out,out,out,out,out
2799,out,mainHall,other,hallC,other,hallA
2800,out,mainHall,out,out,out,out
2801,out,other,other,out,out,out
2802,out,mainHall,diningHall,out,out,out
2803,out,mainHall,diningHall,hallC,other,other
2804,out,out,out,hallA,recreationArea,hallA
2805,out,out,out,other,other,hallA
2806,out,mainHall,diningHall,hallC,recreationArea,hallD
2807,out,mainHall,other,hallC,recreationArea,hallB
2808,out,out,out,out,out,out
2809,out,out,out,hallA,hallA,other
2810,out,out,out,hallC,recreationArea,hallC
2811,out,mainHall,other,hallD,recreationArea,recreationArea
2812,out,mainHall,diningHall,out,out,out
2813,out,mainHall,out,out,out,out
2814,out,out,out,hallC,other,hallC
2815,out,other,other,other,other,out
2816,out,out,out,hallD,recreationArea,hallD
2817,out,mainHall,diningHall,exhibition,recreationArea,other
2818,out,mainHall,out,out,out,out
2819,out,mainHall,diningHall,hallD,other,hallD
2820,out,mainHall,other,out,out,out
2821,out,mainHall,out,out,out,out
2822,out,other,other,other,out,out
2823,out,mainHall,diningHall,exhibition,other,recreationArea
2824,out,out,out,hallC,exhibition,hallC
2825,out,other,out,out,out,out
2826,out,out,out,hallD,recreationArea,other
2827,out,exhibition,recreationArea,exhibition,other,hallC
2828,out,mainHall,out,out,out,out
2829,out,mainHall,other,hallB,other,recreationArea
2830,out,mainHall,diningHall,hallC,other,hallC
2831,out,mainHall,out,out,out,out
2832,out,out,out,hallD,other,hallD
2833,out,mainHall,other,hallD,recreationArea,exhibition
2834,out,mainHall,out,out,out,out
2835,out,mainHall,other,out,out,out
2836,out,mainHall,out,out,out,out
2837,out,other,other,other,out,out
2838,out,out,out,hallB,recreationArea,hallB
2839,out,mainHall,out,out,out,out
2840,out,mainHall,diningHall,hallD,recreationArea,hallD
2841,out,mainHall,other,out,out,out
2842,out,mainHall,out,out,out,out
2843,out,mainHall,diningHall,hallB,recreationArea,hallB
2844,out,out,out,hallA,other,other
2845,out,mainHall,diningHall,hallB,exhibition,recreationArea
2846,out,mainHall,out,out,out,out
2847,out,out,out,hallA,other,hallA
2848,out,mainHall,other,out,out,out
2849,out,out,out,out,out,out
2850,out,mainHall,out,out,out,out
2851,out,mainHall,out,out,out,out
2852,out,other,other,other,other,out
2853,out,out,out,hallB,other,hallA
2854,out,mainHall,other,out,out,out
2855,out,mainHall,diningHall,out,out,out
2856,out,out,out,hallD,exhibition,hallD
2857,out,mainHall,recreationArea,hallD,recreationArea,other
2858,out,mainHall,other,hallD,other,hallD
2859,out,mainHall,out,out,out,out
2860,out,out,out,hallB,other,hallA
2861,out,mainHall,diningHall,hallD,other,hallD
2862,out,mainHall,diningHall,hallC,other,hallC
2863,out,mainHall,other,hallD,recreationArea,other
2864,out,other,other,recreationArea,exhibition,exhibition
2865,out,other,recreationArea,hallD,recreationArea,hallD
2866,out,other,other,other,other,out
2867,out,mainHall,out,out,out,out
2868,out,mainHall,diningHall,hallC,other,hallC
2869,out,other,out,out,out,out
2870,out,mainHall,out,out,out,out
2871,out,mainHall,diningHall,other,recreationArea,recreationArea
2872,out,out,out,other,other,exhibition
2873,out,out,out,other,other,hallD
2874,out,out,out,hallD,other,hallD
2875,out,out,out,hallD,other,exhibition
2876,out,out,out,hallC,other,recreationArea
2877,out,out,out,out,out,out
2878,out,mainHall,other,out,out,out
2879,out,out,out,out,out,out
2880,out,mainHall,out,out,out,out
2881,out,mainHall,other,hallD,recreationArea,other
2882,out,out,out,hallB,recreationArea,recreationArea
2883,out,out,out,hallC,recreationArea,hallD
2884,out,other,out,out,out,out
2885,out,mainHall,out,out,out,out
2886,out,mainHall,other,other,other,hallA
2887,out,mainHall,diningHall,other,other,hallB
2888,out,out,out,hallC,other,recreationArea
2889,out,mainHall,recreationArea,other,other,hallB
2890,out,mainHall,out,out,out,out
2891,other,other,other,other,other,other
2892,out,mainHall,diningHall,hallC,recreationArea,recreationArea
2893,out,out,out,hallD,hallD,out
2894,out,out,out,hallC,other,hallD
2895,out,out,out,other,other,exhibition
2896,out,mainHall,diningHall,hallC,other,hallB
2897,out,out,out,hallA,other,hallA
2898,out,out,out,hallC,other,other
2899,out,out,out,out,out,out
2900,out,mainHall,out,out,out,out
2901,out,out,out,hallD,recreationArea,hallD
2902,out,other,other,other,out,out
2903,out,out,out,hallB,recreationArea,recreationArea
2904,out,other,out,out,out,out
2905,out,mainHall,other,hallA,hallA,hallA
2906,out,mainHall,diningHall,other,other,hallD
2907,out,out,out,out,out,out
2908,out,out,out,other,recreationArea,hallC
2909,out,out,out,hallA,recreationArea,hallC
2910,out,mainHall,out,out,out,out
2911,out,mainHall,out,out,out,out
2912,other,other,other,other,other,other
2913,out,mainHall,out,out,out,out
2914,out,mainHall,other,hallB,recreationArea,hallB
2915,out,mainHall,other,other,recreationArea,other
2916,out,mainHall,other,hallD,recreationArea,hallD
2917,out,mainHall,diningHall,other,other,recreationArea
2918,out,mainHall,out,out,out,out
2919,out,mainHall,diningHall,other,exhibition,hallC
2920,out,out,out,hallD,recreationArea,hallD
2921,out,out,out,hallC,other,hallD
2922,out,mainHall,other,other,other,other
2923,out,out,out,hallC,other,hallD
2924,out,out,out,hallB,other,hallA
2925,out,other,other,other,out,out
2926,out,mainHall,out,out,out,out
2927,out,mainHall,out,out,out,out
2928,out,mainHall,out,out,out,out
2929,other,mainHall,other,hallD,other,recreationArea
2930,out,out,out,hallC,recreationArea,hallC
2931,out,mainHall,other,hallC,other,hallD
2932,out,mainHall,other,out,out,out
2933,out,mainHall,other,other,recreationArea,hallC
2934,out,mainHall,out,out,out,out
2935,out,out,out,hallC,other,other
2936,out,other,out,out,out,out
2937,out,out,out,out,out,out
2938,out,other,other,other,other,other
2939,out,out,out,hallB,other,other
2940,out,out,other,hallA,hallA,hallA
2941,out,mainHall,diningHall,hallC,other,other
2942,out,mainHall,diningHall,hallD,recreationArea,hallD
2943,out,mainHall,other,out,out,out
2944,out,mainHall,out,out,out,out
2945,out,out,out,hallB,other,hallA
2946,out,mainHall,other,hallB,recreationArea,recreationArea
2947,out,mainHall,out,out,out,out
2948,out,mainHall,out,out,out,out
2949,out,mainHall,diningHall,hallC,recreationArea,hallC
2950,out,out,out,hallB,recreationArea,hallB
2951,out,mainHall,out,out,out,out
2952,out,mainHall,diningHall,other,other,recreationArea
2953,out,mainHall,diningHall,hallC,other,hallC
2954,out,out,out,hallA,exhibition,other
2955,out,mainHall,diningHall,hallB,exhibition,other
2956,out,out,out,hallC,recreationArea,hallD
2957,out,mainHall,other,hallB,recreationArea,recreationArea
2958,out,out,out,hallD,other,hallD
2959,out,out,out,out,out,out
2960,other,mainHall,diningHall,hallA,hallA,other
2961,out,mainHall,other,exhibition,other,hallC
2962,out,other,other,other,other,out
2963,out,mainHall,diningHall,hallC,other,hallC
2964,out,mainHall,out,out,out,out
2965,out,out,out,hallA,recreationArea,other
2966,out,mainHall,out,out,out,out
2967,out,mainHall,out,out,out,out
2968,out,mainHall,diningHall,other,recreationArea,exhibition
2969,out,mainHall,other,hallC,other,recreationArea
2970,out,other,other,other,out,out
2971,out,mainHall,out,out,out,out
2972,out,mainHall,diningHall,hallC,recreationArea,hallC
2973,out,mainHall,diningHall,hallC,recreationArea,hallC
2974,out,mainHall,other,exhibition,other,recreationArea
2975,out,mainHall,out,out,out,out
2976,out,mainHall,out,out,out,out
2977,out,mainHall,other,hallD,recreationArea,other
2978,out,mainHall,out,out,out,out
2979,out,mainHall,other,hallC,hallA,other
2980,out,mainHall,out,out,out,out
2981,out,other,other,other,other,out
2982,out,other,out,out,out,out
2983,out,mainHall,other,hallD,other,hallD
2984,out,other,other,other,out,out
2985,out,out,out,hallC,recreationArea,recreationArea
2986,out,mainHall,other,other,recreationArea,hallB
2987,out,mainHall,other,recreationArea,other,hallD
2988,out,mainHall,out,out,out,out
2989,out,mainHall,other,exhibition,other,other
2990,out,mainHall,diningHall,exhibition,other,recreationArea
2991,out,mainHall,diningHall,other,exhibition,other
2992,out,exhibition,recreationArea,exhibition,exhibition,hallD
2993,out,mainHall,out,out,out,out
2994,out,other,other,other,out,out
2995,out,out,out,other,other,hallA
2996,out,out,out,out,out,out
2997,out,mainHall,recreationArea,hallA,other,hallA
2998,out,out,out,hallA,other,hallA
2999,out,out,out,out,out,out
3000,out,mainHall,out,out,out,out
3001,out,out,out,out,out,out
3002,out,mainHall,diningHall,hallC,other,hallC
3003,out,mainHall,diningHall,exhibition,exhibition,hallC
3004,out,mainHall,out,out,out,out
3005,out,mainHall,other,other,other,hallC
3006,out,mainHall,out,out,out,out
3007,out,out,out,hallA,other,hallA
3008,out,mainHall,out,out,out,out
3009,out,mainHall,out,out,out,out
3010,out,mainHall,diningHall,other,other,hallD
3011,other,other,other,other,other,other
3012,out,mainHall,diningHall,hallD,other,recreationArea
3013,out,mainHall,other,out,out,out
3014,out,mainHall,out,out,out,out
3015,out,mainHall,out,out,out,out
3016,out,mainHall,recreationArea,other,other,other
3017,out,mainHall,diningHall,out,out,out
3018,out,out,out,hallB,other,recreationArea
3019,out,mainHall,diningHall,out,out,out
3020,out,mainHall,out,out,out,out
3021,out,mainHall,out,out,out,out
3022,out,mainHall,other,out,out,out
3023,out,out,out,other,other,hallD
3024,out,exhibition,out,out,out,out
3025,out,mainHall,out,out,out,out
3026,out,out,out,hallA,hallB,other
3027,out,mainHall,other,hallC,other,hallC
3028,out,mainHall,other,hallC,recreationArea,hallC
3029,out,mainHall,out,out,out,out
3030,out,mainHall,out,out,out,out
3031,out,mainHall,other,out,out,out
3032,out,mainHall,recreationArea,hallB,other,recreationArea
3033,out,mainHall,diningHall,hallC,recreationArea,recreationArea
3034,out,other,out,out,out,out
3035,out,mainHall,other,hallC,recreationArea,hallB
3036,out,mainHall,diningHall,hallC,exhibition,recreationArea
3037,out,mainHall,diningHall,other,other,other
3038,out,mainHall,out,out,out,out
3039,out,mainHall,out,out,out,out
3040,out,other,diningHall,other,out,out
3041,out,other,out,out,out,out
3042,out,mainHall,diningHall,hallC,other,hallA
3043,out,mainHall,other,out,out,out
3044,out,exhibition,out,out,out,out
3045,out,mainHall,diningHall,other,other,hallD
3046,out,mainHall,out,out,out,out
3047,out,exhibition,out,out,out,out
3048,out,out,out,hallB,other,recreationArea
3049,out,other,other,other,out,out
3050,out,mainHall,diningHall,hallC,recreationArea,hallC
3051,out,mainHall,out,out,out,out
3052,out,mainHall,out,out,out,out
3053,out,mainHall,diningHall,hallC,other,other
3054,out,mainHall,out,out,out,out
3055,out,mainHall,out,out,out,out
3056,out,mainHall,other,out,out,out
3057,out,mainHall,out,out,out,out
3058,out,out,out,hallD,other,hallD
3059,out,mainHall,out,out,out,out
3060,out,mainHall,out,out,out,out
3061,out,out,out,out,out,out
3062,out,mainHall,other,hallC,recreationArea,hallB
3063,out,mainHall,diningHall,other,recreationArea,hallB
3064,out,out,out,hallA,other,hallA
3065,out,mainHall,other,hallD,other,other
3066,out,out,out,out,out,out
3067,out,mainHall,out,out,out,out
3068,out,out,out,out,out,out
3069,out,mainHall,other,hallD,other,hallD
3070,out,other,other,other,other,other
3071,out,out,out,hallC,recreationArea,recreationArea
3072,out,mainHall,diningHall,recreationArea,other,recreationArea
3073,out,out,out,out,out,out
3074,out,out,out,other,recreationArea,hallD
3075,out,mainHall,out,out,out,out
3076,out,mainHall,out,out,out,out
3077,out,out,out,hallC,exhibition,hallC
3078,out,mainHall,diningHall,other,exhibition,hallD
3079,out,out,out,hallA,other,hallA
3080,out,mainHall,other,other,other,other
3081,out,mainHall,diningHall,hallC,recreationArea,exhibition
3082,out,mainHall,out,out,out,out
3083,out,mainHall,out,out,out,out
3084,out,out,out,hallB,other,recreationArea
3085,out,mainHall,other,hallA,other,other
3086,out,out,out,hallC,recreationArea,recreationArea
3087,out,out,out,hallD,exhibition,recreationArea
3088,out,mainHall,other,hallB,recreationArea,recreationArea
3089,out,out,out,hallD,other,hallD
3090,out,mainHall,other,out,out,out
3091,out,mainHall,out,out,out,out
3092,out,out,out,hallD,recreationArea,other
3093,out,mainHall,diningHall,other,other,hallC
3094,out,mainHall,out,out,out,out
3095,out,out,out,out,out,out
3096,out,out,out,out,out,out
3097,out,mainHall,diningHall,other,other,hallD
3098,out,mainHall,diningHall,hallC,other,hallD
3099,out,out,out,other,recreationArea,hallA
3100,out,mainHall,out,out,out,out
3101,other,other,out,out,out,out
3102,out,exhibition,recreationArea,other,recreationArea,hallC
3103,out,mainHall,out,out,out,out
3104,out,exhibition,out,out,out,out
3105,out,mainHall,diningHall,other,other,hallC
3106,out,mainHall,out,out,out,out
3107,out,out,out,hallC,other,recreationArea
3108,out,out,out,out,out,out
3109,out,mainHall,other,hallC,hallA,hallA
3110,out,out,out,out,out,out
3111,out,mainHall,other,hallB,other,hallA
3112,out,mainHall,diningHall,recreationArea,other,recreationArea
3113,out,mainHall,out,out,out,out
3114,out,out,out,hallA,other,hallA
3115,out,out,out,hallD,other,other
3116,out,out,out,out,out,out
3117,out,mainHall,diningHall,hallD,other,hallD
3118,out,mainHall,other,out,out,out
3119,out,mainHall,diningHall,hallB,other,recreationArea
3120,out,mainHall,out,out,out,out
3121,out,mainHall,diningHall,exhibition,exhibition,other
3122,other,other,other,other,other,other
3123,out,mainHall,out,out,out,out
3124,out,mainHall,other,hallD,exhibition,hallD
3125,out,out,out,hallD,other,hallD
3126,out,mainHall,out,out,out,out
3127,out,mainHall,other,hallB,other,other
3128,out,out,out,out,out,out
3129,out,mainHall,out,out,out,out
3130,out,mainHall,diningHall,hallB,exhibition,hallB
3131,out,mainHall,out,out,out,out
3132,out,exhibition,out,out,out,out
3133,out,mainHall,out,out,out,out
3134,out,mainHall,out,out,out,out
3135,out,other,other,other,out,out
3136,out,out,out,hallD,other,hallD
3137,out,mainHall,diningHall,hallA,other,hallA
3138,out,out,out,hallA,other,hallA
3139,out,mainHall,out,out,out,out
3140,out,other,other,other,out,out
3141,out,out,out,out,out,out
3142,out,mainHall,diningHall,other,other,hallC
3143,out,mainHall,out,out,out,out
3144,out,mainHall,out,out,out,out
3145,out,mainHall,diningHall,hallD,other,hallD
3146,out,mainHall,out,out,out,out
3147,out,out,out,exhibition,recreationArea,hallB
3148,out,out,out,out,out,out
3149,out,mainHall,diningHall,other,recreationArea,hallB
3150,out,mainHall,diningHall,exhibition,other,recreationArea
3151,out,out,out,hallA,other,hallA
3152,out,out,out,hallD,recreationArea,other
3153,out,mainHall,out,out,out,out
3154,out,mainHall,out,out,out,out
3155,out,out,out,hallA,other,other
3156,out,out,out,hallD,other,hallD
3157,out,out,out,hallC,recreationArea,other
3158,out,mainHall,out,out,out,out
3159,out,other,recreationArea,exhibition,recreationArea,hallB
3160,out,out,out,other,recreationArea,hallD
3161,out,mainHall,diningHall,other,other,exhibition
3162,out,mainHall,out,out,out,out
3163,out,mainHall,diningHall,hallD,exhibition,hallD
3164,out,out,out,hallB,other,recreationArea
3165,out,out,out,hallC,other,hallC
3166,out,mainHall,other,out,out,out
3167,out,mainHall,out,out,out,out
3168,out,out,out,hallD,other,other
3169,out,mainHall,other,out,out,out
3170,out,mainHall,diningHall,hallD,hallD,hallC
3171,other,mainHall,out,out,out,out
3172,out,out,out,hallD,other,other
3173,out,mainHall,recreationArea,exhibition,recreationArea,recreationArea
3174,out,out,out,out,out,out
3175,out,out,out,out,out,out
3176,out,out,out,hallD,hallD,hallD
3177,out,other,out,out,out,out
3178,out,mainHall,diningHall,hallB,other,recreationArea
3179,out,mainHall,diningHall,hallC,other,other
3180,out,mainHall,diningHall,hallB,exhibition,recreationArea
3181,out,out,out,other,recreationArea,other
3182,out,out,out,out,out,out
3183,out,mainHall,diningHall,hallB,other,other
3184,out,mainHall,other,hallC,other,hallA
3185,out,other,other,other,out,out
3186,out,out,out,out,out,out
3187,out,mainHall,other,hallB,recreationArea,hallB
3188,out,out,out,hallC,exhibition,recreationArea
3189,out,mainHall,other,hallA,hallA,hallA
3190,out,mainHall,out,out,out,out
3191,out,out,out,out,out,out
3192,out,mainHall,out,out,out,out
3193,out,out,out,out,out,out
3194,out,other,other,other,other,out
3195,out,out,out,hallB,other,other
3196,out,out,out,hallD,other,hallD
3197,out,mainHall,out,out,out,out
3198,out,out,out,exhibition,recreationArea,recreationArea
3199,out,out,out,out,out,out
3200,out,mainHall,out,out,out,out
3201,out,mainHall,diningHall,hallC,recreationArea,other
3202,out,out,out,hallB,other,hallA
3203,out,other,other,other,other,out
3204,out,out,out,out,out,out
3205,out,mainHall,out,out,out,out
3206,out,exhibition,out,out,out,out
3207,out,other,other,other,other,out
3208,out,out,out,hallA,other,hallA
3209,out,mainHall,other,hallD,recreationArea,recreationArea
3210,out,mainHall,out,out,out,out
3211,out,mainHall,diningHall,hallD,recreationArea,hallD
3212,out,out,out,hallA,other,hallA
3213,out,mainHall,diningHall,other,other,recreationArea
3214,out,out,out,hallA,other,hallA
3215,out,mainHall,other,out,out,out
3216,out,mainHall,diningHall,exhibition,exhibition,hallB
3217,out,out,out,other,other,hallB
3218,out,out,out,hallA,other,hallA
3219,out,mainHall,other,out,out,out
3220,out,mainHall,out,out,out,out
3221,out,out,out,hallC,recreationArea,other
3222,out,other,other,other,other,out
3223,out,mainHall,other,hallA,recreationArea,hallC
3224,out,mainHall,out,out,out,out
3225,out,out,out,hallD,exhibition,exhibition
3226,out,mainHall,out,out,out,out
3227,out,mainHall,other,out,out,out
3228,out,out,out,hallA,other,hallA
3229,out,mainHall,diningHall,out,out,out
3230,out,mainHall,other,hallC,recreationArea,hallC
3231,out,out,out,hallA,hallA,hallA
3232,out,out,out,hallA,other,hallA
3233,out,out,out,out,out,out
3234,out,mainHall,out,out,out,out
3235,out,out,out,hallC,recreationArea,other
3236,out,out,out,hallA,recreationArea,recreationArea
3237,out,out,out,other,other,hallC
3238,out,out,out,other,recreationArea,hallD
3239,out,mainHall,other,other,recreationArea,hallA
3240,out,mainHall,diningHall,hallD,recreationArea,exhibition
3241,out,mainHall,diningHall,hallB,other,recreationArea
3242,out,mainHall,diningHall,hallC,recreationArea,hallC
3243,out,mainHall,other,other,recreationArea,recreationArea
3244,out,mainHall,other,out,out,out
3245,out,mainHall,out,out,out,out
3246,out,out,out,hallB,other,other
3247,out,other,other,other,out,out
3248,other,other,other,other,other,other
3249,out,out,other,out,out,out
3250,out,other,other,other,out,out
3251,out,mainHall,out,out,out,out
3252,out,mainHall,other,hallD,other,recreationArea
3253,out,out,out,out,out,out
3254,out,out,out,out,out,out
3255,out,mainHall,out,out,out,out
3256,out,exhibition,out,out,out,out
3257,out,other,other,other,out,out
3258,out,out,out,hallC,recreationArea,recreationArea
3259,out,out,out,other,other,other
3260,out,mainHall,out,out,out,out
3261,out,out,out,out,out,out
3262,out,mainHall,other,hallD,recreationArea,recreationArea
3263,out,mainHall,other,hallC,exhibition,hallD
3264,out,mainHall,other,out,out,out
3265,out,out,out,out,out,out
3266,out,exhibition,out,out,out,out
3267,out,mainHall,other,hallC,recreationArea,hallC
3268,out,mainHall,out,out,out,out
3269,out,mainHall,out,out,out,out
3270,out,out,out,hallA,other,hallA
3271,out,mainHall,diningHall,other,exhibition,other
3272,out,mainHall,out,out,out,out
3273,out,mainHall,out,out,out,out
3274,out,mainHall,diningHall,hallC,recreationArea,other
3275,out,other,out,out,out,out
3276,out,mainHall,out,out,out,out
3277,out,mainHall,out,out,out,out
3278,out,other,other,other,other,out
3279,out,out,out,hallD,other,hallD
3280,out,mainHall,diningHall,other,recreationArea,other
3281,out,mainHall,out,out,out,out
3282,out,out,out,out,out,out
3283,out,mainHall,other,hallB,other,recreationArea
3284,out,mainHall,other,other,recreationArea,recreationArea
3285,out,out,other,out,out,out
3286,out,other,out,out,out,out
3287,out,out,out,hallA,hallA,other
3288,out,mainHall,out,out,out,out
3289,out,out,out,other,recreationArea,exhibition
3290,out,mainHall,other,hallC,recreationArea,recreationArea
3291,out,mainHall,diningHall,hallD,recreationArea,hallD
3292,out,mainHall,other,out,out,out
3293,out,mainHall,out,out,out,out
3294,out,other,other,other,other,out
3295,out,out,out,out,out,out
3296,out,out,out,hallC,other,exhibition
3297,out,out,out,hallA,recreationArea,hallB
3298,out,mainHall,out,out,out,out
3299,out,mainHall,other,out,out,out
3300,out,mainHall,other,hallB,other,other
3301,out,out,out,hallC,other,recreationArea
3302,out,mainHall,other,out,out,out
3303,out,mainHall,diningHall,other,other,other
3304,out,mainHall,out,out,out,out
3305,out,mainHall,diningHall,other,exhibition,other
3306,out,mainHall,out,out,out,out
3307,out,out,out,hallD,other,hallD
3308,out,mainHall,out,out,out,out
3309,out,out,out,hallB,other,hallB
3310,out,mainHall,recreationArea,hallB,recreationArea,other
3311,out,mainHall,out,out,out,out
3312,out,mainHall,out,out,out,out
3313,out,mainHall,other,hallD,recreationArea,hallD
3314,out,mainHall,out,out,out,out
3315,out,mainHall,out,out,out,out
3316,out,out,out,hallD,recreationArea,hallD
3317,out,mainHall,out,out,out,out
3318,out,mainHall,diningHall,exhibition,other,recreationArea
3319,out,out,out,out,out,out
3320,out,mainHall,out,out,out,out
3321,out,mainHall,out,out,out,out
3322,out,mainHall,out,out,out,out
3323,out,out,out,out,out,out
3324,out,mainHall,out,out,out,out
3325,out,mainHall,out,out,out,out
3326,out,out,out,exhibition,recreationArea,recreationArea
3327,out,other,other,other,out,out
3328,out,mainHall,diningHall,hallC,recreationArea,hallC
3329,out,out,out,hallC,other,other
3330,out,mainHall,out,out,out,out
3331,out,other,other,other,out,out
3332,out,out,out,exhibition,recreationArea,recreationArea
3333,out,mainHall,diningHall,recreationArea,recreationArea,recreationArea
3334,out,mainHall,out,out,out,out
3335,out,out,out,hallA,recreationArea,recreationArea
3336,out,other,other,other,other,out
3337,out,mainHall,recreationArea,hallB,other,recreationArea
3338,out,mainHall,out,out,out,out
3339,out,out,out,out,out,out
3340,out,out,out,out,out,out
3341,out,out,out,other,recreationArea,recreationArea
3342,out,out,out,exhibition,exhibition,hallB
3343,out,other,other,other,out,out
3344,out,other,other,other,other,other
3345,out,out,out,hallA,other,recreationArea
3346,out,mainHall,other,out,out,out
3347,out,mainHall,out,out,out,out
3348,out,mainHall,diningHall,hallA,hallA,other
3349,out,mainHall,out,out,out,out
3350,out,mainHall,other,other,recreationArea,recreationArea
3351,out,mainHall,diningHall,hallB,recreationArea,recreationArea
3352,out,mainHall,other,out,out,out
3353,out,mainHall,diningHall,other,other,recreationArea
3354,out,mainHall,out,out,out,out
3355,out,mainHall,out,out,out,out
3356,out,mainHall,out,out,out,out
3357,out,out,out,out,out,out
3358,out,other,other,other,other,out
3359,out,out,out,out,out,out
3360,out,out,out,out,out,out
3361,out,mainHall,out,out,out,out
3362,out,exhibition,out,out,out,out
3363,out,mainHall,other,out,out,out
3364,out,mainHall,diningHall,hallB,recreationArea,recreationArea
3365,out,mainHall,other,hallC,other,hallC
3366,out,exhibition,out,out,out,out
3367,out,out,out,out,out,out
3368,out,mainHall,other,hallA,other,recreationArea
3369,out,mainHall,other,hallA,recreationArea,hallB
3370,out,out,out,hallC,other,hallB
3371,out,out,out,out,out,out
3372,out,mainHall,out,out,out,out
3373,out,mainHall,other,hallD,recreationArea,recreationArea
3374,out,mainHall,diningHall,hallA,other,hallB
3375,out,mainHall,out,out,out,out
3376,out,mainHall,out,out,out,out
3377,out,exhibition,out,out,out,out
3378,out,out,out,other,other,other
3379,out,mainHall,out,out,out,out
3380,out,mainHall,out,out,out,out
3381,out,out,out,hallB,other,other
3382,out,mainHall,out,out,out,out
3383,out,out,out,out,out,out
3384,out,mainHall,other,out,out,out
3385,out,mainHall,other,hallC,other,recreationArea
3386,out,mainHall,other,hallD,other,recreationArea
3387,out,out,out,out,out,out
3388,out,mainHall,out,out,out,out
3389,out,mainHall,out,out,out,out
3390,out,mainHall,out,out,out,out
3391,out,mainHall,other,hallD,exhibition,other
3392,out,mainHall,out,out,out,out
3393,out,mainHall,other,hallD,exhibition,recreationArea
3394,out,out,out,hallC,recreationArea,hallA
3395,out,out,out,hallB,recreationArea,hallB
3396,out,out,out,other,other,hallA
3397,out,mainHall,other,hallC,recreationArea,recreationArea
3398,out,mainHall,other,out,out,out
3399,out,out,out,other,recreationArea,hallA
3400,out,mainHall,out,out,out,out
3401,out,mainHall,mainHall,out,out,out
3402,out,mainHall,other,out,out,out
3403,out,mainHall,diningHall,hallC,recreationArea,recreationArea
3404,out,other,other,other,out,out
3405,out,mainHall,out,out,out,out
3406,out,out,out,hallC,other,hallC
3407,out,mainHall,out,out,out,out
3408,out,mainHall,diningHall,hallC,other,hallC
3409,out,mainHall,out,out,out,out
3410,out,mainHall,diningHall,hallD,recreationArea,recreationArea
3411,out,mainHall,out,out,out,out
3412,out,mainHall,other,out,out,out
3413,out,mainHall,out,out,out,out
3414,out,other,other,other,other,other
3415,out,other,other,other,other,out
3416,out,mainHall,other,other,recreationArea,recreationArea
3417,out,mainHall,out,out,out,out
3418,out,out,out,hallA,other,hallA
3419,out,mainHall,other,out,out,out
3420,out,mainHall,diningHall,hallC,other,other
3421,out,mainHall,diningHall,exhibition,other,other
3422,out,mainHall,diningHall,other,recreationArea,hallB
3423,out,mainHall,out,out,out,out
3424,out,out,out,hallD,recreationArea,hallD
3425,out,out,out,out,out,out
3426,out,out,out,hallA,other,hallA
3427,out,mainHall,diningHall,other,other,other
3428,out,out,out,exhibition,recreationArea,recreationArea
3429,out,mainHall,out,out,out,out
3430,out,out,out,hallA,exhibition,recreationArea
3431,out,other,other,other,out,out
3432,out,out,out,hallA,hallB,hallA
3433,out,out,out,out,out,out
3434,out,mainHall,out,out,out,out
3435,out,out,out,out,out,out
3436,out,mainHall,out,out,out,out
3437,out,mainHall,other,hallD,recreationArea,hallD
3438,out,mainHall,out,out,out,out
3439,out,out,out,hallD,exhibition,recreationArea
3440,out,mainHall,out,out,out,out
3441,exhibition,exhibition,exhibition,exhibition,exhibition,exhibition
3442,out,mainHall,out,out,out,out
3443,out,mainHall,other,hallC,other,hallC
3444,out,mainHall,diningHall,other,other,recreationArea
3445,other,other,other,other,other,other
3446,out,out,out,hallB,other,hallA
3447,out,mainHall,other,hallD,recreationArea,hallD
3448,out,mainHall,recreationArea,hallA,other,hallA
3449,out,mainHall,out,out,out,out
3450,out,out,out,hallD,other,hallD
3451,out,mainHall,diningHall,hallC,other,other
3452,out,mainHall,out,out,out,out
3453,out,out,out,hallA,other,hallA
3454,out,mainHall,out,out,out,out
3455,out,mainHall,other,out,out,out
3456,out,mainHall,out,out,out,out
3457,out,mainHall,out,out,out,out
3458,out,mainHall,out,out,out,out
3459,out,mainHall,other,out,out,out
3460,out,out,other,other,other,other
3461,out,mainHall,diningHall,other,other,recreationArea
3462,out,mainHall,diningHall,hallC,other,recreationArea
3463,out,other,other,other,out,out
3464,out,mainHall,other,hallC,other,hallC
3465,out,mainHall,recreationArea,hallC,recreationArea,hallC
3466,out,out,out,out,out,out
3467,out,out,out,hallA,other,recreationArea
3468,out,other,out,out,out,out
3469,out,mainHall,out,out,out,out
