,id,T,in,out,Room,Stay Time,Been Room5,Been Room6,Rooms Count,Been Room4,No Register,day
376,10345,176.94949494949498,27230,44748,register,178,0,1,5,0,0,3
377,10346,112.752,48870,62964,hallB,103,0,0,9,0,0,2
378,10347,86.82051282051279,49570,63114,other,140,0,0,13,0,0,2
379,10349,68.84782608695652,29340,45175,mainHall,166,0,0,11,0,0,1
380,10349,127.01980198019804,31230,44059,mainHall,165,0,0,7,0,0,2
381,10349,100.87962962962965,32090,42985,mainHall,104,0,0,8,0,0,3
382,10359,72.89673913043478,49800,63213,other,82,0,0,12,0,0,2
383,10359,107.49180327868851,34420,40977,hallC,96,0,0,7,0,0,3
384,10362,116.38842975206612,30420,44503,mainHall,193,0,0,6,0,0,1
385,10362,106.07067137809187,32110,62128,mainHall,172,0,0,14,0,0,2
386,10363,137.52307692307693,32510,41449,hallB,108,0,0,6,0,0,3
387,10367,64.52727272727273,30740,44936,mainHall,183,0,0,8,0,0,1
388,10367,93.59302325581396,30800,62996,mainHall,175,0,0,15,0,0,2
389,10367,89.85,32490,41475,mainHall,83,0,0,7,0,0,3
390,10370,126.15254237288136,47060,61946,hallC,94,0,0,10,0,0,2
391,10373,70.95927601809954,29270,44952,mainHall,166,0,0,12,0,0,1
392,10373,118.39814814814815,31900,44687,mainHall,169,0,0,7,0,0,2
393,10373,72.42105263157895,31880,42888,mainHall,110,0,0,8,0,0,3
394,10374,98.105421686747,30430,63001,mainHall,208,0,0,15,0,0,1
395,10374,65.88942307692308,31270,44975,other,101,0,0,14,0,0,2
396,10374,55.43689320388349,31530,42950,exhibition,45,0,0,13,0,0,3
397,10375,100.86624203821657,29060,44896,mainHall,171,0,0,9,0,0,1
398,10375,126.17,32030,44647,mainHall,170,0,0,7,0,0,2
399,10375,76.57575757575758,32010,42118,mainHall,86,0,0,7,0,0,3
400,10379,48.98936170212766,61480,66085,diningHall,44,0,0,7,0,0,2
401,10381,91.24127906976744,31540,62927,mainHall,168,0,0,13,0,0,2
402,10382,180.3768115942029,50110,62556,exhibition,133,0,0,9,0,0,1
403,10382,105.63855421686749,45470,63006,hallB,122,0,0,9,0,0,2
404,10383,93.75694444444444,31250,44751,mainHall,159,0,0,7,0,0,1
405,10383,84.92258064516129,31100,44263,mainHall,164,0,0,8,0,0,2
406,10383,83.44354838709677,32420,42767,mainHall,83,0,0,9,0,0,3
407,10386,92.5,46590,63055,hallB,155,0,0,10,0,0,2
408,10387,98.45980707395498,32200,62821,mainHall,169,0,0,13,0,0,2
409,10387,74.25547445255475,31660,41833,mainHall,86,0,0,9,0,0,3
410,10388,250.94382022471908,32550,54884,room5,330,1,0,9,0,0,1
411,10388,137.79775280898878,30770,55298,room5,241,1,0,12,0,0,2
412,10391,89.28961748633881,46890,63230,hallD,116,0,0,12,0,0,2
413,10391,162.36363636363637,34070,41214,other,62,0,0,5,0,0,3
414,10394,105.84868421052632,29070,45159,mainHall,203,0,0,8,0,0,1
415,10394,74.35011990407673,31130,62134,mainHall,171,0,0,15,0,0,2
416,10396,79.39306358381505,49320,63055,hallA,110,0,0,11,0,0,1
417,10397,96.9967320261438,32270,61951,mainHall,159,0,0,14,0,0,2
418,10397,83.47552447552448,30940,42877,mainHall,97,0,0,9,0,0,3
419,10399,206.70967741935485,50130,62946,hallB,117,0,0,7,0,0,2
420,10399,59.756302521008394,33430,40541,hallB,84,0,0,10,0,0,3
421,10401,116.22988505747124,32300,62636,mainHall,179,0,0,13,0,1,1
422,10401,108.046875,31170,65745,other,194,0,0,12,0,1,2
423,10402,64.89393939393939,29220,37786,mainHall,66,0,0,8,0,0,1
424,10402,99.33860759493669,31600,62991,other,229,0,0,14,0,0,2
425,10402,100.9,30600,41699,mainHall,106,0,0,9,0,0,3
426,10403,164.24418604651163,30420,44545,mainHall,202,0,0,6,0,0,1
427,10403,120.94736842105264,30870,44658,mainHall,169,0,0,7,0,0,2
428,10404,94.23239436619718,31030,44411,mainHall,165,0,0,7,0,0,1
429,10404,117.81188118811882,32610,44509,mainHall,156,0,0,5,0,0,2
430,10404,73.71523178807945,30690,41821,mainHall,102,0,0,11,0,0,3
431,10405,108.3489932885906,46720,62864,hallD,119,0,0,8,0,0,2
432,10406,110.69672131147541,49270,62775,hallB,124,0,0,8,0,0,1
433,10408,57.37096774193547,30770,44998,mainHall,162,0,0,11,0,0,1
434,10408,107.64561403508772,32420,63099,mainHall,161,0,0,14,0,0,2
435,10409,150.75,31180,55300,room5,316,1,0,11,0,0,1
436,10409,241.68041237113403,31640,55083,room5,333,1,0,9,0,0,2
437,10409,112.37894736842104,31080,41756,other,166,1,0,9,0,0,3
438,10413,98.01333333333334,30480,45182,mainHall,166,0,0,9,0,0,1
439,10413,106.93103448275862,32180,44584,mainHall,163,0,0,8,0,0,2
440,10414,57.95505617977528,52400,57558,exhibition,48,0,0,6,0,0,2
441,10415,139.39583333333334,29640,63095,mainHall,210,0,0,13,0,0,1
442,10415,98.02659574468085,32050,50479,mainHall,162,0,0,11,0,0,2
443,10415,88.8273381294964,30880,43227,other,103,0,0,9,0,0,3
444,10416,135.1290322580645,50360,62927,hallB,125,0,0,9,0,0,1
445,10417,75.55357142857143,45790,50021,exhibition,40,0,0,6,0,0,2
446,10418,161.91489361702128,32670,55500,room5,304,1,0,11,0,0,1
447,10418,179.28676470588238,31190,55573,room5,220,1,0,12,0,0,2
448,10418,67.95283018867924,31930,39133,room5,84,1,0,10,0,0,3
449,10419,121.76315789473685,30660,44541,mainHall,191,0,0,7,0,0,1
450,10419,122.83846153846157,30810,62748,exhibition,174,0,0,12,0,0,2
451,10419,80.47482014388491,32070,43256,mainHall,99,0,0,9,0,0,3
452,10420,107.35211267605636,29270,44514,mainHall,201,0,0,9,0,0,1
453,10420,98.66981132075472,31320,62697,mainHall,172,0,0,15,0,0,2
454,10425,97.21084337349396,30690,62964,mainHall,200,0,0,16,0,0,1
455,10425,55.57936507936508,30760,44766,other,74,0,0,12,0,0,2
456,10426,59.54106280193236,32260,44585,mainHall,162,0,0,8,0,1,1
457,10426,121.3423076923077,31170,62719,other,247,0,0,11,0,1,2
458,10427,134.284,29550,63121,mainHall,192,0,0,12,0,1,1
459,10427,106.97885196374622,30610,66020,other,191,0,0,13,0,1,2
460,10429,68.06770833333333,48860,61929,other,89,0,0,12,0,0,2
461,10430,66.15591397849461,30650,42955,recreationArea,74,0,0,11,0,0,1
462,10430,130.82926829268294,30950,63134,mainHall,172,0,0,12,0,0,2
463,10430,97.44660194174757,32210,42247,mainHall,87,0,0,7,0,0,3
464,10431,122.16964285714286,48910,62593,hallD,146,0,0,10,0,0,1
465,10431,88.95918367346937,32830,41548,hallB,105,0,0,9,0,0,3
466,10434,103.45454545454544,46200,50752,exhibition,45,0,0,5,0,0,2
467,10435,42.71578947368421,30850,34908,exhibition,34,0,0,7,0,0,1
468,10435,111.96666666666668,34700,44777,mainHall,130,0,0,7,0,0,2
469,10435,98.55963302752292,30750,41493,mainHall,91,0,0,7,0,0,3
470,10437,116.96261682242992,50630,63145,other,138,0,0,9,0,0,1
471,10437,69.86792452830188,46550,50253,exhibition,34,0,0,5,0,0,2
472,10439,158.69021739130434,31330,60529,room5,225,1,0,11,0,0,1
473,10439,214.7142857142857,32700,61257,room5,406,1,0,10,0,0,2
474,10439,251.74285714285716,32300,41111,room5,136,1,0,5,0,0,3
475,10440,78.61764705882355,49540,62905,hallA,152,0,0,10,0,0,1
476,10440,43.28947368421053,45370,47015,poster,18,0,0,5,0,0,2
477,10440,181.6590909090909,33300,41293,hallB,103,0,0,7,0,0,3
478,10447,28.547445255474447,53760,57671,exhibition,40,0,0,7,0,0,2
479,10448,33.36734693877551,53070,57975,other,28,0,0,9,0,0,2
480,10449,87.63138686131387,38110,62121,recreationArea,140,0,0,13,0,0,1
481,10449,42.134020618556704,40390,44477,mainHall,29,0,0,9,0,0,2
482,10452,115.1161971830986,29380,62073,mainHall,201,0,0,14,0,0,1
483,10452,86.69798657718121,31550,44468,mainHall,162,0,0,8,0,0,2
484,10452,55.12857142857143,31760,43337,mainHall,93,0,0,10,0,0,3
485,10454,109.8828125,48790,62855,hallB,115,0,0,8,0,0,2
486,10455,106.48360655737707,50090,63081,hallD,171,0,0,9,0,0,1
487,10455,47.88235294117647,46250,47878,poster,18,0,0,4,0,0,2
488,10457,63.42857142857143,46660,50212,exhibition,50,0,0,5,0,0,2
489,10457,183.025,34030,41351,hallB,107,0,0,6,0,0,3
490,10458,125.43609022556393,46150,62833,other,148,0,0,10,0,0,2
491,10458,216.0,33430,41422,hallA,111,0,0,5,0,0,3
492,10460,115.2905982905983,48750,62239,hallC,108,0,0,12,0,0,1
493,10460,83.30434782608695,33080,40744,hallB,86,0,0,9,0,0,3
494,10461,85.0521978021978,31830,62789,mainHall,136,0,0,15,0,0,1
495,10461,123.76538461538462,30740,62919,mainHall,167,0,0,14,0,0,2
496,10462,77.48979591836735,46270,50067,exhibition,37,0,0,5,0,0,2
497,10462,116.37142857142857,33190,41336,hallB,109,0,0,7,0,0,3
498,10463,117.39583333333331,30640,58815,other,172,0,0,15,0,1,1
499,10463,122.07692307692308,31040,65954,mainHall,169,0,0,12,0,1,2
500,10465,42.03061224489796,35650,39769,other,47,0,0,7,0,0,1
501,10467,82.67224880382776,30770,65327,mainHall,189,0,0,13,1,0,2
502,10467,68.51006711409396,32660,42868,mainHall,125,0,0,8,1,0,3
503,10469,68.29333333333334,33920,44164,mainHall,107,0,0,11,0,0,1
504,10469,83.57066666666667,31470,62809,mainHall,159,0,0,16,0,0,2
505,10469,78.81021897810218,31010,41807,mainHall,82,0,0,10,0,0,3
506,10473,80.91071428571429,30650,44243,mainHall,177,0,0,9,0,0,1
507,10473,68.14508928571429,31580,62109,mainHall,153,0,0,15,0,0,2
508,10473,63.919191919191924,30720,43376,mainHall,108,0,0,11,0,0,3
509,10474,66.8,35160,45848,mainHall,105,0,0,9,0,0,2
510,10474,95.20183486238531,31550,41927,mainHall,86,0,0,7,0,0,3
511,10476,68.26315789473685,61350,67835,diningHall,73,0,0,7,0,0,2
512,10479,102.84262295081969,30610,61977,mainHall,169,0,0,14,0,0,1
513,10479,100.87788778877888,32320,62886,other,180,0,0,14,0,0,2
514,10481,98.65396825396826,32230,63306,mainHall,160,0,0,15,0,0,2
515,10481,101.02150537634407,32550,41945,mainHall,79,0,0,7,0,0,3
516,10482,112.27868852459015,30850,44548,mainHall,195,0,0,9,0,0,1
517,10482,95.84227129337539,31880,62262,mainHall,168,0,0,15,0,0,2
518,10483,95.47674418604653,46760,63182,hallD,139,0,0,11,0,0,2
519,10483,139.203125,32740,41649,hallB,100,0,0,8,0,0,3
520,10484,134.58510638297872,31690,44341,mainHall,173,0,0,7,0,0,1
521,10484,91.90090090090092,32520,63123,mainHall,150,0,0,15,0,0,2
522,10484,44.907514450867055,35050,42819,mainHall,66,0,0,9,0,0,3
523,10485,65.56451612903226,46810,50875,exhibition,42,0,0,5,0,0,2
524,10487,91.39473684210527,34720,45139,mainHall,115,0,0,7,0,0,1
525,10487,105.11666666666666,32010,44624,mainHall,163,0,0,6,0,0,2
526,10487,101.96703296703295,32340,41619,mainHall,79,0,0,7,0,0,3
527,10488,125.11428571428571,32100,62753,other,174,0,0,14,0,0,2
528,10488,82.33333333333333,31920,41553,mainHall,86,0,0,8,0,0,3
529,10490,105.53225806451613,29950,62665,mainHall,201,0,0,14,0,0,1
530,10490,67.19047619047619,45690,49923,other,43,0,0,6,0,0,2
531,10492,94.02247191011236,29270,62742,other,205,0,0,13,0,0,1
532,10492,108.03472222222223,31790,62904,mainHall,168,0,0,15,0,0,2
533,10492,58.84848484848485,32620,38446,exhibition,46,0,0,6,0,0,3
534,10493,66.81927710843374,62150,67696,diningHall,72,0,0,6,0,0,2
535,10494,101.61488673139158,31850,63249,other,219,0,0,15,0,0,2
536,10494,58.80813953488372,31490,41605,mainHall,89,0,0,9,0,0,3
537,10495,101.87616099071207,29220,62126,mainHall,203,0,0,13,0,0,1
538,10495,78.36760925449872,31390,61875,mainHall,174,0,0,15,0,0,2
539,10495,70.93442622950819,30610,43591,exhibition,136,0,0,12,0,0,3
540,10498,68.21428571428571,46330,50150,exhibition,33,0,0,6,0,0,2
541,10498,96.21176470588236,32700,40878,hallB,101,0,0,8,0,0,3
542,10500,115.43462897526501,29460,62128,mainHall,202,0,0,15,0,0,1
543,10500,67.53846153846153,31310,45358,mainHall,158,0,0,12,0,0,2
544,10500,65.48031496062993,34460,42776,exhibition,78,0,0,7,0,0,3
545,10502,138.4412955465587,28890,63085,other,223,0,0,13,0,1,1
546,10502,112.82467532467531,30790,65540,mainHall,175,0,0,13,0,1,2
547,10502,92.4158415841584,32360,41694,mainHall,126,0,0,6,0,1,3
548,10504,99.05426356589147,49940,62718,hallC,112,0,0,9,0,0,2
549,10506,44.87012987012987,61570,65025,diningHall,29,0,0,6,0,0,2
550,10508,107.09119496855342,29080,63135,mainHall,195,0,0,15,0,0,1
551,10508,96.27950310559008,31720,62722,mainHall,164,0,0,14,0,0,2
552,10508,50.21348314606742,39140,43609,exhibition,30,0,0,8,0,0,3
553,10509,125.7837837837838,49030,62992,hallA,103,0,0,9,0,0,1
554,10511,62.056074766355145,37830,44470,mainHall,71,0,0,8,0,0,1
555,10511,114.18861209964413,30660,62747,mainHall,162,0,0,14,0,0,2
556,10511,76.81818181818181,30770,38375,hallB,38,0,0,7,0,0,3
557,10512,139.56521739130434,30620,62720,mainHall,183,0,0,12,0,1,1
558,10512,123.989010989011,32660,66509,mainHall,169,0,0,10,0,1,2
559,10512,50.713615023474176,31970,42772,mainHall,128,0,0,6,0,1,3
560,10513,81.39947780678851,31730,62906,exhibition,124,0,0,17,0,0,2
561,10513,154.39215686274508,33300,41174,hallB,78,0,0,7,0,0,3
562,10514,81.4587912087912,32330,61981,mainHall,139,0,0,16,0,0,2
563,10514,72.04065040650406,32640,41501,mainHall,62,0,0,8,0,0,3
564,10515,153.25,33280,41249,other,80,0,0,6,0,0,3
565,10516,123.2265625,29130,44903,mainHall,177,0,0,9,0,0,1
566,10516,92.19219219219221,32600,63300,mainHall,169,0,0,14,0,0,2
567,10516,65.6144578313253,31970,42862,mainHall,113,0,0,10,0,0,3
568,10517,122.21739130434784,29180,62912,mainHall,208,0,0,13,0,0,1
569,10517,64.01570680628272,32190,44417,mainHall,148,0,0,10,0,0,2
570,10517,70.92682926829268,31670,43302,mainHall,102,0,0,11,0,0,3
571,10518,116.14909090909092,30590,62531,mainHall,195,0,0,13,0,0,1
572,10518,89.30434782608695,31750,46128,mainHall,163,0,0,11,0,0,2
573,10518,74.8,30760,41232,exhibition,111,0,0,9,0,0,3
574,10522,93.80685358255451,31810,61922,mainHall,159,0,0,14,0,0,1
575,10522,122.86561264822134,31570,62655,mainHall,173,0,0,14,0,0,2
576,10522,76.01459854014598,31750,42164,mainHall,102,0,0,9,0,0,3
577,10526,93.16083916083916,31120,44442,mainHall,186,0,0,9,0,0,1
578,10526,96.0923076923077,30700,61930,mainHall,168,0,0,14,0,0,2
579,10526,81.5923076923077,31190,41797,mainHall,99,0,0,8,0,0,3
580,10528,104.41114982578395,32100,62066,mainHall,170,0,0,14,0,0,1
581,10528,88.76271186440678,30650,62072,other,197,0,0,15,0,0,2
582,10528,76.98484848484848,31470,41632,mainHall,98,0,0,8,0,0,3
583,10529,76.86033519553072,30690,44448,mainHall,144,0,0,10,0,0,1
584,10529,92.26807228915665,32090,62723,hallB,114,0,0,14,0,0,2
585,10530,263.2201834862385,32510,61201,room5,428,1,0,10,0,0,2
586,10530,184.98039215686282,32290,41724,room5,146,1,0,6,0,0,3
587,10531,136.05263157894734,50130,63055,other,157,0,0,6,0,0,2
588,10532,92.73103448275862,31070,44516,mainHall,183,0,0,7,0,0,1
589,10532,74.88809523809523,31620,63073,mainHall,171,0,0,13,0,0,2
590,10532,58.780487804878035,32360,42000,mainHall,91,0,0,9,0,0,3
591,10533,108.21476510067114,46530,62654,hallD,116,0,0,11,0,0,2
592,10537,91.7299270072993,50260,62827,hallA,97,0,0,10,0,0,1
593,10537,156.96428571428572,32530,41320,hallC,104,0,0,6,0,0,3
594,10538,115.75,50110,62148,other,119,0,0,9,0,0,1
595,10538,187.4,33660,41156,hallB,98,0,0,7,0,0,3
596,10539,113.25581395348836,30610,45220,mainHall,197,0,0,9,0,0,1
597,10539,101.11551155115512,32250,62888,mainHall,163,0,0,13,0,0,2
598,10539,99.94949494949495,31630,41525,mainHall,90,0,0,9,0,0,3
599,10540,97.18253968253971,30700,42945,mainHall,113,0,0,7,0,0,1
600,10540,99.41503267973856,31600,62021,mainHall,182,0,0,14,0,0,2
601,10540,117.65116279069768,31470,41588,mainHall,125,0,0,7,0,0,3
602,10545,135.11176470588236,31920,54889,room5,334,1,0,12,0,0,1
603,10545,245.7173913043478,32400,55006,room5,341,1,0,10,0,0,2
604,10545,90.03370786516855,30760,38773,room5,87,1,0,9,0,0,3
605,10546,104.02884615384615,29500,61957,mainHall,206,0,0,15,0,0,1
606,10546,72.34502923976608,32330,44701,mainHall,145,0,0,10,0,0,2
607,10546,91.3181818181818,35140,43176,other,101,0,0,6,0,0,3
608,10548,134.57303370786516,50080,62057,other,125,0,0,9,0,0,1
609,10548,97.7087912087912,45420,63203,other,165,0,0,12,0,0,2
610,10551,101.60330578512396,38360,62948,hallC,153,0,0,14,0,0,1
611,10554,115.6829268292683,48690,62919,hallB,129,0,0,8,0,0,2
612,10556,65.23732251521298,30940,63102,mainHall,152,0,0,13,0,0,2
613,10561,47.41758241758242,31720,44665,mainHall,130,0,0,11,0,0,1
614,10561,70.26126126126127,30820,62016,other,178,0,0,15,0,0,2
615,10561,93.76190476190477,31360,41205,mainHall,80,0,0,7,0,0,3
616,10564,108.09965635738831,30710,62167,mainHall,176,0,0,16,0,0,1
617,10564,86.91954022988506,31600,61848,mainHall,164,0,0,14,0,0,2
618,10565,106.05769230769228,30010,63100,mainHall,201,0,0,14,0,1,1
619,10565,99.3768115942029,32660,66945,room2,131,0,0,14,0,1,2
620,10566,72.13440860215054,49520,62937,hallA,148,0,0,10,0,0,2
621,10566,100.77941176470587,33730,40583,hallB,98,0,0,7,0,0,3
622,10567,50.23008849557522,38350,44026,mainHall,54,0,0,8,0,0,1
623,10567,122.71484375,31740,63155,mainHall,177,0,0,15,0,0,2
624,10568,263.75,50420,63080,hallC,182,0,0,6,0,0,2
625,10570,80.35405405405406,32260,61991,other,181,0,0,15,0,0,2
626,10571,217.377358490566,32100,55142,room5,344,1,0,10,0,0,1
627,10571,187.74015748031502,31340,55183,other,189,1,0,11,0,0,2
628,10572,131.41960784313721,29380,62892,mainHall,205,0,0,13,0,1,1
629,10572,102.84864864864865,46110,65137,room2,132,0,0,11,0,1,2
630,10577,125.06130268199232,30270,62911,other,216,0,0,15,0,0,1
631,10577,102.49662162162164,31790,62129,mainHall,158,0,0,15,0,0,2
632,10577,69.83536585365853,31640,43093,mainHall,96,0,0,9,0,0,3
633,10578,164.60256410256412,49830,62669,hallD,172,0,0,9,0,0,1
634,10578,104.34586466165413,49220,63098,hallB,63,0,0,10,0,0,2
635,10579,76.24309392265194,31340,45140,mainHall,163,0,0,11,0,0,1
636,10579,113.54744525547446,30910,62022,mainHall,179,0,0,15,0,0,2
637,10591,51.329787234042556,61960,66785,diningHall,47,0,0,7,0,0,2
638,10594,110.34539473684212,29120,62665,mainHall,184,0,0,11,0,1,1
639,10594,118.26190476190477,31530,66299,mainHall,169,0,0,12,0,1,2
640,10597,35.81818181818182,52990,57718,exhibition,49,0,0,6,0,0,2
641,10598,33.84172661870504,34940,39644,exhibition,32,0,0,6,0,0,2
642,10601,236.48076923076923,50420,62717,hallD,177,0,0,6,0,0,1
643,10601,85.81865284974093,45720,62283,hallD,92,0,0,11,0,0,2
644,10603,97.92354740061162,30630,62651,mainHall,199,0,0,15,0,0,1
645,10603,85.16339869281045,31800,44830,mainHall,162,0,0,10,0,0,2
646,10603,45.57872340425532,32420,43131,mainHall,127,0,0,9,0,0,3
647,10604,40.078947368421055,46380,47903,other,15,0,0,4,0,0,2
648,10606,102.03787878787878,49730,63199,hallD,171,0,0,11,0,0,1
649,10606,27.390625,45320,47073,other,15,0,0,6,0,0,2
650,10607,77.38461538461539,39190,43214,mainHall,52,0,0,6,0,0,1
651,10607,73.90338164251206,31330,61926,exhibition,171,0,0,14,0,0,2
652,10608,64.73755656108597,30750,45057,mainHall,163,0,0,9,0,0,1
653,10608,85.6,32600,62132,mainHall,156,0,0,14,0,0,2
654,10609,108.49837133550487,29200,62509,mainHall,210,0,0,15,0,0,1
655,10609,101.49324324324324,31060,46081,mainHall,169,0,0,9,0,0,2
656,10615,112.78571428571428,30520,62100,mainHall,201,0,0,15,0,0,1
657,10615,110.4,31970,62882,mainHall,176,0,0,14,0,0,2
658,10615,39.22413793103448,38360,42910,mainHall,49,0,0,7,0,0,3
659,10620,89.36440677966101,30690,62325,mainHall,185,0,0,14,0,0,1
660,10620,81.23872679045094,31270,61897,other,151,0,0,14,0,0,2
661,10621,123.32209737827715,29730,62657,mainHall,202,0,0,14,0,0,1
662,10621,61.224489795918366,31420,34420,exhibition,39,0,0,5,0,0,2
663,10625,97.50986842105264,32470,62113,mainHall,165,0,0,14,0,0,2
664,10625,65.4390243902439,30950,41682,mainHall,85,0,0,11,0,0,3
665,10628,121.29885057471265,30690,62349,mainHall,199,0,0,16,0,0,1
666,10628,101.48051948051949,30650,61906,mainHall,173,0,0,16,0,0,2
667,10629,113.40647482014387,30580,62107,mainHall,200,0,0,14,0,0,1
668,10629,100.79139072847687,31690,62129,mainHall,170,0,0,15,0,0,2
669,10630,95.17592592592592,34970,45249,mainHall,115,0,0,8,0,0,1
670,10630,90.75862068965515,31650,44810,mainHall,169,0,0,8,0,0,2
671,10630,67.4746835443038,31410,42071,mainHall,120,0,0,8,0,0,3
672,10631,102.57777777777778,30260,62572,mainHall,174,0,0,14,0,0,1
673,10631,86.94915254237291,31110,61890,other,157,0,0,15,0,0,2
674,10631,84.98076923076924,34000,42838,hallB,51,0,0,9,0,0,3
675,10633,137.85654008438817,30490,63162,mainHall,202,0,0,12,0,1,1
676,10633,113.18122977346279,30840,65813,mainHall,148,0,0,14,0,1,2
677,10634,157.20855614973263,30890,60288,room5,406,1,0,10,0,0,1
678,10634,224.25190839694656,31730,61107,other,274,1,0,10,0,0,2
679,10634,182.74,32550,41687,room5,142,1,0,5,0,0,3
680,10636,88.6115107913669,50530,62847,hallB,83,0,0,10,0,0,1
681,10636,45.33823529411765,31980,35063,mainHall,25,0,0,8,0,0,2
682,10637,106.26771653543308,49730,63226,hallD,82,0,0,9,0,0,2
683,10638,340.07142857142856,26770,64858,service,583,0,1,7,0,0,1
684,10638,214.41958041958043,31830,62492,service,448,0,1,6,0,0,2
685,10638,120.55371900826448,29320,43907,service,177,0,1,6,0,0,3
686,10639,60.60714285714285,46900,50294,exhibition,33,0,0,6,0,0,2
687,10643,118.70072992700727,29650,62174,mainHall,206,0,0,14,0,0,1
688,10643,84.71764705882353,31920,46322,mainHall,162,0,0,10,0,0,2
689,10643,75.90196078431373,31490,43103,mainHall,142,0,0,7,0,0,3
690,10648,125.11111111111113,50300,62686,hallC,167,0,0,8,0,0,1
691,10648,56.7906976744186,45230,50114,exhibition,57,0,0,6,0,0,2
692,10649,86.76219512195122,29880,44109,mainHall,171,0,0,12,0,0,1
693,10649,82.44242424242422,30750,44353,mainHall,165,0,0,9,0,0,2
694,10649,93.0782608695652,32590,43294,mainHall,104,0,0,9,0,0,3
695,10652,73.61538461538461,38580,43365,mainHall,63,0,0,6,0,0,1
696,10652,69.81637168141593,31530,63087,mainHall,148,0,0,16,0,0,2
697,10653,110.26890756302521,49830,62952,hallD,122,0,0,10,0,0,2
698,10654,110.64102564102564,32500,41130,other,119,0,0,7,0,0,3
699,10656,92.47826086956522,30560,62465,mainHall,200,0,0,15,0,0,1
700,10656,97.3405572755418,31680,63121,other,228,0,0,15,0,0,2
701,10656,59.235294117647065,33840,42903,mainHall,107,0,0,9,0,0,3
702,10657,110.27397260273972,30800,63000,mainHall,194,0,0,16,0,0,1
703,10657,94.3894080996885,32220,62519,mainHall,163,0,0,13,0,0,2
704,10657,57.47115384615386,31260,43214,mainHall,134,0,0,12,0,0,3
705,10659,116.92753623188406,30520,62792,mainHall,202,0,0,14,0,0,1
